CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangePercent,ChangeReason,Currency
819,E100136,2022-04-22,90000.0,93000,3.54,Market Adjustment,USD
820,E100136,2023-05-22,93000.0,97500,4.86,Market Adjustment,USD
821,E100136,2024-08-22,97500.0,102000,4.5,Market Adjustment,USD
822,E100136,2025-05-22,102000.0,105500,3.39,Market Adjustment,USD
823,E100136,2026-04-22,105500.0,109500,3.77,Market Adjustment,USD
824,E100137,2020-04-17,119000.0,120500,1.46,Market Adjustment,USD
825,E100137,2021-05-17,120500.0,125000,3.67,Merit Increase,USD
826,E100137,2022-05-17,125000.0,129500,3.47,Market Adjustment,USD
827,E100137,2023-10-17,129500.0,134500,4.04,Merit Increase,USD
828,E100137,2025-02-17,134500.0,138500,2.8,Market Adjustment,USD
829,E100137,2026-04-17,138500.0,141500,2.28,Merit Increase,USD
830,E100138,2020-01-30,58000.0,59000,1.9,Merit Increase,USD
831,E100138,2021-02-28,59000.0,62500,5.82,Market Adjustment,USD
832,E100138,2022-02-28,62500.0,65000,3.85,Merit Increase,USD
833,E100138,2023-05-28,65000.0,67000,3.01,Market Adjustment,USD
834,E100138,2024-04-28,67000.0,68500,2.21,Market Adjustment,USD
835,E100138,2025-07-28,68500.0,71000,3.72,Merit Increase,USD
836,E100139,2019-08-17,96500.0,102000,5.51,Merit Increase,USD
837,E100139,2020-12-17,102000.0,106000,3.76,Merit Increase,USD
838,E100139,2022-02-17,106000.0,108500,2.53,Merit Increase,USD
839,E100139,2023-05-17,108500.0,113000,4.36,Market Adjustment,USD
840,E100139,2024-03-17,113000.0,117500,4.18,Merit Increase,USD
841,E100139,2025-04-17,117500.0,122000,3.77,Market Adjustment,USD
842,E100139,2026-06-17,122000.0,126000,3.43,Market Adjustment,USD
843,E100140,2020-05-20,71000.0,73000,2.98,Market Adjustment,USD
844,E100140,2021-04-20,73000.0,77000,5.17,Merit Increase,USD
845,E100140,2022-03-20,77000.0,79500,3.26,Merit Increase,USD
846,E100140,2023-03-20,79500.0,81000,2.19,Market Adjustment,USD
847,E100140,2024-07-20,81000.0,82000,1.34,Merit Increase,USD
848,E100140,2025-08-20,82000.0,84500,3.3,Merit Increase,USD
849,E100141,2021-07-25,120000.0,135000,12.48,Promotion,USD
850,E100141,2022-08-25,135000.0,141000,4.38,Market Adjustment,USD
851,E100141,2023-12-25,141000.0,142000,0.7,Market Adjustment,USD
852,E100141,2025-01-25,142000.0,145000,2.01,Market Adjustment,USD
853,E100141,2025-12-25,145000.0,148000,2.07,Market Adjustment,USD
854,E100142,2020-03-24,29500.0,32500,9.87,Promotion,USD
855,E100142,2021-04-24,32500.0,34000,4.85,Market Adjustment,USD
856,E100142,2022-03-24,34000.0,35000,2.3,Market Adjustment,USD
857,E100142,2023-04-24,35000.0,35500,0.8,Merit Increase,USD
858,E100142,2024-09-24,35500.0,36500,3.51,Market Adjustment,USD
859,E100142,2025-11-24,36500.0,37500,3.21,Market Adjustment,USD
860,E100143,2021-01-17,23500.0,24500,4.34,Market Adjustment,USD
861,E100143,2022-04-17,24500.0,24500,0.2,Merit Increase,USD
862,E100144,2021-07-07,71500.0,73000,1.84,Merit Increase,USD
863,E100144,2022-05-07,73000.0,75500,3.65,Merit Increase,USD
864,E100145,2021-05-03,93500.0,95000,1.61,Merit Increase,USD
865,E100145,2022-06-03,95000.0,98500,3.6,Merit Increase,USD
866,E100145,2023-08-03,98500.0,103000,4.53,Merit Increase,USD
867,E100145,2024-11-03,103000.0,107500,4.51,Market Adjustment,USD
868,E100145,2025-08-03,107500.0,111000,3.49,Merit Increase,USD
869,E100146,2014-05-14,101500.0,109000,7.14,Market Adjustment,USD
870,E100146,2015-07-14,109000.0,110500,1.48,Merit Increase,USD
871,E100146,2016-04-14,110500.0,114500,3.58,Merit Increase,USD
872,E100146,2017-05-14,114500.0,117500,2.68,Merit Increase,USD
873,E100146,2018-07-14,117500.0,121500,3.46,Promotion,USD
874,E100146,2019-07-14,121500.0,121500,0.08,Merit Increase,USD
875,E100146,2020-06-14,121500.0,125000,2.98,Market Adjustment,USD
876,E100146,2021-09-14,125000.0,127000,1.67,Merit Increase,USD
877,E100146,2022-09-14,127000.0,130500,2.71,Merit Increase,USD
878,E100146,2023-09-14,130500.0,134500,2.92,Merit Increase,USD
879,E100146,2024-09-14,134500.0,146500,9.04,Promotion,USD
880,E100147,2021-10-14,84000.0,87000,3.56,Market Adjustment,USD
881,E100147,2023-03-14,87000.0,90000,3.62,Merit Increase,USD
882,E100147,2024-05-14,90000.0,92000,2.36,Market Adjustment,USD
883,E100147,2025-05-14,92000.0,95000,3.03,Merit Increase,USD
884,E100147,2026-03-14,95000.0,97000,2.35,Market Adjustment,USD
885,E100148,2019-12-09,117500.0,122500,4.34,Market Adjustment,USD
886,E100148,2021-01-09,122500.0,125000,2.21,Merit Increase,USD
887,E100148,2022-02-09,125000.0,128000,2.55,Merit Increase,USD
888,E100148,2022-12-09,128000.0,131000,2.15,Market Adjustment,USD
889,E100149,2020-07-18,59500.0,62000,3.93,Merit Increase,USD
890,E100149,2021-07-18,62000.0,64500,3.92,Merit Increase,USD
891,E100149,2022-07-18,64500.0,66500,3.43,Market Adjustment,USD
892,E100149,2023-06-18,66500.0,70500,5.65,Merit Increase,USD
893,E100149,2024-03-18,70500.0,75500,7.23,Market Adjustment,USD
894,E100150,2018-04-06,64500.0,67000,3.65,Market Adjustment,USD
895,E100150,2019-05-06,67000.0,71000,5.74,Market Adjustment,USD
896,E100150,2020-03-06,71000.0,72000,1.48,Merit Increase,USD
897,E100150,2021-04-06,72000.0,74500,3.79,Merit Increase,USD
898,E100151,2020-04-21,125000.0,127500,1.88,Market Adjustment,USD
899,E100151,2021-08-21,127500.0,132000,3.43,Market Adjustment,USD
900,E100151,2022-07-21,132000.0,138000,4.56,Market Adjustment,USD
901,E100151,2023-04-21,138000.0,154500,12.13,Promotion,USD
902,E100151,2024-03-21,154500.0,158500,2.75,Market Adjustment,USD
903,E100152,2021-02-09,42500.0,43500,1.81,Market Adjustment,USD
904,E100152,2022-03-09,43500.0,45000,3.68,Market Adjustment,USD
905,E100152,2023-03-09,45000.0,46000,2.06,Merit Increase,USD
906,E100152,2024-04-09,46000.0,48000,4.55,Merit Increase,USD
907,E100152,2025-05-09,48000.0,52500,8.86,Promotion,USD
908,E100152,2026-05-09,52500.0,52500,0.19,Merit Increase,USD
909,E100153,2016-05-19,122000.0,125500,2.72,Merit Increase,USD
910,E100153,2017-03-19,125500.0,131500,4.79,Market Adjustment,USD
911,E100153,2018-06-19,131500.0,135000,2.65,Merit Increase,USD
912,E100153,2019-04-19,135000.0,140000,3.53,Merit Increase,USD
913,E100153,2020-04-19,140000.0,146500,4.62,Merit Increase,USD
914,E100153,2021-04-19,146500.0,151000,3.2,Market Adjustment,USD
915,E100153,2022-06-19,151000.0,152500,1.14,Merit Increase,USD
916,E100153,2023-06-19,152500.0,170000,11.58,Promotion,USD
917,E100153,2024-06-19,170000.0,176500,3.92,Market Adjustment,USD
918,E100153,2025-07-19,176500.0,185000,4.82,Merit Increase,USD
919,E100153,2026-07-19,185000.0,186000,0.45,Market Adjustment,USD
920,E100154,2021-04-16,51500.0,53500,3.77,Market Adjustment,USD
921,E100155,2021-09-09,65500.0,67000,2.53,Merit Increase,USD
922,E100155,2022-08-09,67000.0,69000,2.68,Merit Increase,USD
923,E100155,2023-08-09,69000.0,71500,3.68,Merit Increase,USD
924,E100155,2024-08-09,71500.0,73500,3.01,Merit Increase,USD
925,E100156,2022-01-06,54000.0,57000,5.51,Market Adjustment,USD
926,E100156,2023-01-06,57000.0,58500,2.72,Merit Increase,USD
927,E100156,2024-01-06,58500.0,60000,2.68,Market Adjustment,USD
928,E100156,2025-01-06,60000.0,62500,4.11,Market Adjustment,USD
929,E100157,2020-09-24,47500.0,49500,4.46,Market Adjustment,USD
930,E100157,2022-01-24,49500.0,54000,8.88,Promotion,USD
931,E100157,2023-02-24,54000.0,55500,3.21,Merit Increase,USD
932,E100157,2024-01-24,55500.0,57000,2.42,Market Adjustment,USD
933,E100157,2025-01-24,57000.0,60500,5.86,Market Adjustment,USD
934,E100157,2026-03-24,60500.0,62000,2.16,Market Adjustment,USD
935,E100158,2014-08-11,51500.0,53000,2.56,Market Adjustment,USD
936,E100158,2015-11-11,53000.0,56500,6.48,Market Adjustment,USD
937,E100158,2016-08-11,56500.0,58500,3.55,Merit Increase,USD
938,E100158,2017-09-11,58500.0,60500,3.09,Merit Increase,USD
939,E100158,2018-10-11,60500.0,62000,2.89,Market Adjustment,USD
940,E100158,2019-12-11,62000.0,64000,2.99,Market Adjustment,USD
941,E100158,2021-02-11,64000.0,73000,13.96,Promotion,USD
942,E100158,2022-04-11,73000.0,75500,3.22,Market Adjustment,USD
943,E100158,2023-01-11,75500.0,78500,4.23,Merit Increase,USD
944,E100158,2023-11-11,78500.0,82000,4.19,Market Adjustment,USD
945,E100158,2024-12-11,82000.0,84500,3.19,Merit Increase,USD
946,E100158,2026-01-11,84500.0,89500,5.68,Merit Increase,USD
947,E100159,2018-04-21,180500.0,181500,0.67,Merit Increase,USD
948,E100159,2019-08-21,181500.0,183500,1.13,Merit Increase,USD
949,E100159,2020-09-21,183500.0,203500,10.78,Promotion,USD
950,E100159,2021-10-21,203500.0,234000,14.9,Promotion,USD
951,E100160,2020-09-30,28500.0,32000,11.85,Promotion,USD
952,E100160,2021-07-30,32000.0,33000,2.47,Market Adjustment,USD
953,E100160,2022-07-30,33000.0,34500,4.31,Merit Increase,USD
954,E100161,2020-07-27,49000.0,51500,4.88,Merit Increase,USD
955,E100161,2021-10-27,51500.0,54000,4.38,Merit Increase,USD
956,E100162,2020-12-21,117500.0,121500,3.55,Market Adjustment,USD
957,E100162,2021-09-21,121500.0,133000,9.43,Promotion,USD
958,E100163,2018-09-08,126000.0,129000,2.56,Merit Increase,USD
959,E100163,2019-06-08,129000.0,132500,2.66,Merit Increase,USD
960,E100163,2020-06-08,132500.0,137500,3.78,Merit Increase,USD
961,E100163,2021-08-08,137500.0,141500,3.04,Merit Increase,USD
962,E100163,2022-08-08,141500.0,145000,2.54,Merit Increase,USD
963,E100163,2023-08-08,145000.0,152000,4.9,Merit Increase,USD
964,E100163,2024-06-08,152000.0,153000,0.56,Market Adjustment,USD
965,E100164,2020-02-29,49500.0,51500,3.96,Market Adjustment,USD
966,E100164,2021-01-29,51500.0,53000,3.34,Market Adjustment,USD
967,E100164,2022-02-28,53000.0,55500,4.57,Market Adjustment,USD
968,E100164,2023-01-28,55500.0,59000,5.86,Market Adjustment,USD
969,E100164,2024-01-28,59000.0,60500,2.51,Market Adjustment,USD
970,E100164,2025-02-28,60500.0,61500,1.41,Market Adjustment,USD
971,E100164,2026-07-28,61500.0,64000,4.2,Merit Increase,USD
972,E100165,2019-02-26,59500.0,61500,3.22,Market Adjustment,USD
973,E100165,2020-04-26,61500.0,63500,2.93,Market Adjustment,USD
974,E100165,2021-03-26,63500.0,66500,4.56,Merit Increase,USD
975,E100165,2022-01-26,66500.0,69000,3.85,Merit Increase,USD
976,E100165,2023-02-26,69000.0,72000,4.08,Market Adjustment,USD
977,E100165,2024-03-26,72000.0,73500,2.07,Market Adjustment,USD
978,E100165,2025-03-26,73500.0,76000,3.12,Market Adjustment,USD
979,E100165,2026-04-26,76000.0,80500,5.6,Promotion,USD
980,E100166,2022-03-10,77000.0,87000,13.18,Promotion,USD
981,E100166,2023-03-10,87000.0,90000,3.61,Merit Increase,USD
982,E100166,2024-08-10,90000.0,90500,0.69,Market Adjustment,USD
983,E100167,2019-11-26,76000.0,80000,5.36,Merit Increase,USD
984,E100167,2021-01-26,80000.0,85500,6.75,Market Adjustment,USD
985,E100167,2022-03-26,85500.0,94000,9.67,Promotion,USD
986,E100167,2023-03-26,94000.0,98500,4.53,Market Adjustment,USD
987,E100167,2024-06-26,98500.0,101000,2.44,Merit Increase,USD
988,E100167,2025-07-26,101000.0,101500,0.56,Market Adjustment,USD
989,E100167,2026-07-26,101500.0,107500,6.09,Market Adjustment,USD
990,E100168,2021-04-05,61500.0,65500,6.17,Merit Increase,USD
991,E100168,2022-04-05,65500.0,67500,3.4,Merit Increase,USD
992,E100169,2021-11-19,26000.0,28000,7.88,Merit Increase,USD
993,E100169,2022-12-19,28000.0,28500,1.79,Market Adjustment,USD
994,E100170,2020-07-25,34000.0,35000,2.28,Merit Increase,USD
995,E100170,2021-06-25,35000.0,36500,3.83,Market Adjustment,USD
996,E100170,2022-04-25,36500.0,41000,12.47,Promotion,USD
997,E100170,2023-06-25,41000.0,42000,2.57,Market Adjustment,USD
998,E100170,2024-07-25,42000.0,44000,4.5,Market Adjustment,USD
999,E100170,2025-09-25,44000.0,45500,3.67,Merit Increase,USD
1000,E100172,2020-06-11,62500.0,65000,3.71,Merit Increase,USD
1001,E100172,2021-05-11,65000.0,66000,1.22,Merit Increase,USD
1002,E100172,2022-02-11,66000.0,66500,0.87,Market Adjustment,USD
1003,E100172,2022-11-11,66500.0,70000,5.04,Market Adjustment,USD
1004,E100172,2023-12-11,70000.0,72500,3.56,Merit Increase,USD
1005,E100172,2024-12-11,72500.0,73000,0.63,Market Adjustment,USD
1006,E100172,2026-01-11,73000.0,81500,11.68,Promotion,USD
1007,E100173,2021-11-25,24000.0,24500,2.46,Merit Increase,USD
1008,E100173,2023-01-25,24500.0,25000,2.35,Merit Increase,USD
1009,E100173,2024-04-25,25000.0,29000,15.8,Promotion,USD
1010,E100173,2025-07-25,29000.0,30000,3.64,Merit Increase,USD
1011,E100173,2026-07-25,30000.0,33500,11.3,Promotion,USD
1012,E100174,2018-11-20,152000.0,158500,4.33,Merit Increase,USD
1013,E100174,2019-08-20,158500.0,162000,2.11,Merit Increase,USD
1014,E100174,2020-08-20,162000.0,170000,4.98,Market Adjustment,USD
1015,E100174,2022-01-20,170000.0,176000,3.61,Market Adjustment,USD
1016,E100174,2023-03-20,176000.0,178000,1.18,Market Adjustment,USD
1017,E100174,2024-02-20,178000.0,185000,4.03,Market Adjustment,USD
1018,E100174,2024-11-20,185000.0,192000,3.87,Merit Increase,USD
1019,E100174,2025-11-20,192000.0,199000,3.57,Merit Increase,USD
1020,E100175,2021-05-14,54000.0,56500,5.09,Market Adjustment,USD
1021,E100175,2022-07-14,56500.0,64000,13.15,Promotion,USD
1022,E100175,2023-09-14,64000.0,66000,3.47,Market Adjustment,USD
1023,E100175,2024-09-14,66000.0,69000,4.89,Merit Increase,USD
1024,E100175,2025-08-14,69000.0,72000,4.25,Market Adjustment,USD
1025,E100176,2021-10-30,117500.0,120000,2.08,Market Adjustment,USD
1026,E100176,2022-12-30,120000.0,124500,3.82,Merit Increase,USD
1027,E100176,2024-01-30,124500.0,128500,3.18,Market Adjustment,USD
1028,E100176,2025-05-30,128500.0,134000,4.38,Merit Increase,USD
1029,E100177,2020-03-13,141000.0,148000,5.0,Market Adjustment,USD
1030,E100178,2019-04-19,54000.0,58000,7.33,Promotion,USD
1031,E100178,2020-05-19,58000.0,59000,1.96,Market Adjustment,USD
1032,E100178,2021-04-19,59000.0,60000,1.47,Market Adjustment,USD
1033,E100178,2022-01-19,60000.0,62000,3.38,Market Adjustment,USD
1034,E100178,2022-12-19,62000.0,69500,11.99,Promotion,USD
1035,E100178,2023-12-19,69500.0,73000,5.07,Merit Increase,USD
1036,E100178,2025-04-19,73000.0,77000,5.22,Market Adjustment,USD
1037,E100179,2020-02-29,177500.0,187000,5.47,Market Adjustment,USD
1038,E100179,2021-01-29,187000.0,196000,4.84,Merit Increase,USD
1039,E100179,2022-04-29,196000.0,203000,3.62,Merit Increase,USD
1040,E100179,2023-05-29,203000.0,216500,6.57,Merit Increase,USD
1041,E100179,2024-04-29,216500.0,238500,10.19,Promotion,USD
1042,E100179,2025-06-29,238500.0,243500,2.17,Merit Increase,USD
1043,E100179,2026-06-29,243500.0,247500,1.67,Market Adjustment,USD
1044,E100180,2021-01-09,115500.0,117000,1.5,Market Adjustment,USD
1045,E100180,2021-12-09,117000.0,123000,5.04,Market Adjustment,USD
1046,E100180,2023-01-09,123000.0,136500,10.89,Promotion,USD
1047,E100181,2021-08-20,106500.0,114000,6.86,Market Adjustment,USD
1048,E100181,2022-10-20,114000.0,114000,0.0,Merit Increase,USD
1049,E100181,2023-10-20,114000.0,116000,1.92,Merit Increase,USD
1050,E100181,2024-10-20,116000.0,121000,4.22,Merit Increase,USD
1051,E100182,2021-08-26,167500.0,171500,2.46,Market Adjustment,USD
1052,E100182,2022-11-26,171500.0,181500,5.88,Market Adjustment,USD
1053,E100182,2024-02-26,181500.0,184000,1.47,Merit Increase,USD
1054,E100182,2025-02-26,184000.0,188500,2.41,Merit Increase,USD
1055,E100182,2026-04-26,188500.0,194500,3.06,Market Adjustment,USD
1056,E100183,2019-03-10,141500.0,145000,2.63,Market Adjustment,USD
1057,E100183,2020-06-10,145000.0,148500,2.58,Market Adjustment,USD
1058,E100183,2021-08-10,148500.0,153000,3.01,Market Adjustment,USD
1059,E100183,2022-06-10,153000.0,161000,5.23,Market Adjustment,USD
1060,E100184,2018-10-15,39000.0,39500,1.55,Market Adjustment,USD
1061,E100184,2019-08-15,39500.0,42000,5.81,Merit Increase,USD
1062,E100184,2020-09-15,42000.0,43500,3.34,Market Adjustment,USD
1063,E100184,2021-09-15,43500.0,44500,2.33,Market Adjustment,USD
1064,E100184,2022-11-15,44500.0,47000,5.63,Merit Increase,USD
1065,E100184,2024-01-15,47000.0,49000,4.42,Merit Increase,USD
1066,E100184,2025-01-15,49000.0,51000,4.45,Market Adjustment,USD
1067,E100184,2026-05-15,51000.0,52500,3.1,Market Adjustment,USD
1068,E100185,2014-12-23,155000.0,181000,16.85,Promotion,USD
1069,E100185,2016-01-23,181000.0,189500,4.77,Merit Increase,USD
1070,E100185,2017-01-23,189500.0,197000,3.99,Market Adjustment,USD
1071,E100185,2018-01-23,197000.0,207500,5.26,Merit Increase,USD
1072,E100185,2019-05-23,207500.0,211000,1.69,Merit Increase,USD
1073,E100185,2020-05-23,211000.0,216500,2.69,Market Adjustment,USD
1074,E100185,2021-05-23,216500.0,223500,3.14,Merit Increase,USD
1075,E100185,2022-04-23,223500.0,232500,3.92,Market Adjustment,USD
1076,E100185,2023-02-23,232500.0,243500,4.82,Market Adjustment,USD
1077,E100185,2024-03-23,243500.0,248000,1.91,Merit Increase,USD
1078,E100185,2025-01-23,248000.0,259500,4.67,Merit Increase,USD
1079,E100185,2025-12-23,259500.0,274500,5.82,Market Adjustment,USD
1080,E100186,2020-01-04,74000.0,76000,2.92,Merit Increase,USD
1081,E100186,2021-01-04,76000.0,79500,4.5,Market Adjustment,USD
1082,E100187,2017-10-27,113000.0,116000,2.49,Market Adjustment,USD
1083,E100187,2018-09-27,116000.0,119000,2.43,Merit Increase,USD
1084,E100187,2019-09-27,119000.0,120000,0.73,Market Adjustment,USD
1085,E100187,2020-11-27,120000.0,124500,3.6,Merit Increase,USD
1086,E100187,2021-11-27,124500.0,131000,5.21,Market Adjustment,USD
1087,E100187,2023-01-27,131000.0,136000,3.69,Merit Increase,USD
1088,E100188,2015-07-06,128500.0,134000,4.39,Merit Increase,USD
1089,E100188,2016-09-06,134000.0,134000,0.0,Merit Increase,USD
1090,E100188,2018-01-06,134000.0,139500,4.0,Merit Increase,USD
1091,E100188,2019-03-06,139500.0,159500,14.25,Promotion,USD
1092,E100188,2020-03-06,159500.0,164000,2.88,Market Adjustment,USD
1093,E100188,2021-04-06,164000.0,176500,7.64,Market Adjustment,USD
1094,E100188,2022-04-06,176500.0,181000,2.54,Merit Increase,USD
1095,E100189,2018-02-23,129000.0,133500,3.34,Merit Increase,USD
1096,E100189,2019-01-23,133500.0,139500,4.44,Market Adjustment,USD
1097,E100189,2020-02-23,139500.0,142000,1.85,Merit Increase,USD
1098,E100189,2021-04-23,142000.0,145000,2.27,Market Adjustment,USD
1099,E100189,2022-04-23,145000.0,149000,2.86,Merit Increase,USD
1100,E100189,2023-06-23,149000.0,153000,2.81,Merit Increase,USD
1101,E100189,2024-03-23,153000.0,164500,7.65,Promotion,USD
1102,E100189,2025-04-23,164500.0,168500,2.51,Merit Increase,USD
1103,E100190,2017-03-18,30000.0,31500,4.37,Merit Increase,USD
1104,E100190,2018-05-18,31500.0,32500,3.76,Market Adjustment,USD
1105,E100190,2019-06-18,32500.0,33500,3.3,Merit Increase,USD
1106,E100190,2020-07-18,33500.0,34500,2.77,Merit Increase,USD
1107,E100190,2021-08-18,34500.0,35500,3.07,Market Adjustment,USD
1108,E100190,2022-08-18,35500.0,36500,2.5,Market Adjustment,USD
1109,E100190,2023-08-18,36500.0,42000,15.53,Promotion,USD
1110,E100190,2024-08-18,42000.0,44000,4.91,Market Adjustment,USD
1111,E100190,2025-10-18,44000.0,49000,11.74,Promotion,USD
1112,E100191,2020-09-19,62500.0,64000,2.63,Market Adjustment,USD
1113,E100191,2022-01-19,64000.0,67500,5.09,Market Adjustment,USD
1114,E100191,2023-02-19,67500.0,70000,3.6,Market Adjustment,USD
1115,E100191,2024-04-19,70000.0,71500,1.91,Market Adjustment,USD
1116,E100192,2020-02-17,22000.0,22500,3.18,Market Adjustment,USD
1117,E100192,2021-05-17,22500.0,23000,3.08,Merit Increase,USD
1118,E100192,2022-10-17,23000.0,23500,2.85,Market Adjustment,USD
1119,E100192,2023-11-17,23500.0,24000,3.08,Merit Increase,USD
1120,E100192,2024-08-17,24000.0,24500,3.09,Market Adjustment,USD
1121,E100192,2025-07-17,24500.0,27500,11.7,Promotion,USD
1122,E100193,2021-08-16,51000.0,53000,4.06,Market Adjustment,USD
1123,E100193,2022-08-16,53000.0,55500,4.85,Market Adjustment,USD
1124,E100193,2024-01-16,55500.0,58500,5.73,Merit Increase,USD
1125,E100194,2017-04-25,184000.0,191500,3.95,Merit Increase,USD
1126,E100194,2018-07-25,191500.0,195500,1.96,Market Adjustment,USD
1127,E100194,2019-07-25,195500.0,203000,3.77,Market Adjustment,USD
1128,E100194,2020-07-25,203000.0,211000,3.93,Market Adjustment,USD
1129,E100195,2014-06-28,123000.0,126500,2.81,Market Adjustment,USD
1130,E100195,2015-05-28,126500.0,131500,3.96,Market Adjustment,USD
1131,E100195,2016-05-28,131500.0,144000,9.38,Promotion,USD
1132,E100195,2017-03-28,144000.0,162000,12.62,Promotion,USD
1133,E100195,2018-05-28,162000.0,165500,2.09,Market Adjustment,USD
1134,E100195,2019-06-28,165500.0,170000,2.68,Merit Increase,USD
1135,E100195,2020-08-28,170000.0,174500,2.76,Market Adjustment,USD
1136,E100195,2021-08-28,174500.0,181000,3.7,Market Adjustment,USD
1137,E100195,2022-08-28,181000.0,186000,2.77,Merit Increase,USD
1138,E100196,2017-02-22,33000.0,34000,2.94,Market Adjustment,USD
